Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://bioportal.bioontology.org/ontologies/umls/cui,http://bioportal.bioontology.org/ontologies/umls/hasSTY,http://bioportal.bioontology.org/ontologies/umls/tui,http://chu-rouen.fr/cismef/CIM-10#CIM10_EXCLUS,http://chu-rouen.fr/cismef/CIM-10#DISPLAY_LABEL,http://chu-rouen.fr/cismef/CIM-10#T_ATT_CIM10_INCLUDE,http://chu-rouen.fr/cismef/CIM-10#T_ATT_CIM10_NOTE,http://chu-rouen.fr/cismef/CIM-10#TYPE,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/linguistics/gold/freeTranslation,http://purl.org/linguistics/gold/translation,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#broadMatch,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,http://www.w3.org/2004/02/skos/core#notation,http://www.w3.org/2004/02/skos/core#prefLabel;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#P59.1,P59.1 - syndrome de la bile épaisse,syndrome de la bile épaisse,,false,C0270217,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#P59,C0270217,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:P59.1,http://purl.bioontology.org/ontology/ICD10/P59.1,,syndrome de la bile épaisse,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/P59.1,P59.1,P59.1 - syndrome de la bile épaisse;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#Z02.6,Z02.6 - examen à des fins d'assurance,examen à des fins d'assurance,,false,C0478669,http://purl.lirmm.fr/ontology/STY/T033,http://chu-rouen.fr/cismef/CIM-10#Z02,C0478669,http://purl.lirmm.fr/ontology/STY/T033,T033,,,,,,CIM-10:Z02.6,http://purl.bioontology.org/ontology/ICD10/Z02.6,,examen à des fins d'assurance,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/Z02.6,Z02.6,Z02.6 - examen à des fins d'assurance;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#J21,J21 - bronchiolite aiguë,bronchiolite aiguë,,false,C0001311,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#(J20-J22),C0001311,http://purl.lirmm.fr/ontology/STY/T047,T047,,,avec bronchospasme,,,CIM-10:J21,http://purl.bioontology.org/ontology/ICD10/J21,,bronchiolite aiguë,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/J21,J21,J21 - bronchiolite aiguë;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#F79.0,F79.0 - retard mental sans précision | déficience du comportement absent ou minime,retard mental sans précision | déficience du comportement absent ou minime,,false,C0349318,http://purl.lirmm.fr/ontology/STY/T048,http://chu-rouen.fr/cismef/CIM-10#F79,C0349318,http://purl.lirmm.fr/ontology/STY/T048,T048,,,,,,CIM-10:F79.0,http://purl.bioontology.org/ontology/ICD10/F79.0,,retard mental sans précision | déficience du comportement absent ou minime,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/F79.0,F79.0,F79.0 - retard mental sans précision | déficience du comportement absent ou minime;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#X20,X20 - contact avec des serpents et des lézards venimeux,contact avec des serpents et des lézards venimeux,,false,C0479765,http://purl.lirmm.fr/ontology/STY/T037,http://chu-rouen.fr/cismef/CIM-10#(X20-X29)|http://chu-rouen.fr/cismef/CIM-10#(V01-Y98),C0479765,http://purl.lirmm.fr/ontology/STY/T037,T037,,,serpent (à) venimeux|serpent (à) marin|fer-de-lance|crotale|héloderme|cobra|vipère|serpent (à) sonnettes,,,CIM-10:X20,http://purl.bioontology.org/ontology/ICD10/X20,,contact avec des serpents et des lézards venimeux,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/X20,X20,X20 - contact avec des serpents et des lézards venimeux;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#M61.33,M61.33 - calcification et ossification de muscles associées à des brûlures | avant-bras,calcification et ossification de muscles associées à des brûlures | avant-bras,,false,C0343251,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M61.3,C0343251,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M61.33,,http://purl.bioontology.org/ontology/ICD10/M61,calcification et ossification de muscles associées à des brûlures | avant-bras,http://purl.bioontology.org/ontology/ICD10/M61,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M61.33,M61.33 - calcification et ossification de muscles associées à des brûlures | avant-bras;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#M77.41,M77.41 - métatarsalgie | région scapulaire,métatarsalgie | région scapulaire,,false,C0494992,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M77.4,C0494992,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M77.41,,http://purl.bioontology.org/ontology/ICD10/M77,métatarsalgie | région scapulaire,http://purl.bioontology.org/ontology/ICD10/M77,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M77.41,M77.41 - métatarsalgie | région scapulaire;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#Q62.6,Q62.6 - malposition de l'uretère,déplacement de l'uretère ou de l'orifice urétéral|implantation anormale de l'uretère ou de l'orifice urétéral|déviation de l'uretère ou de l'orifice urétéral|ectopie de l'uretère ou de l'orifice urétéral|malposition de l'uretère,,false,C0266328,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#Q62,C0266328,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:Q62.6,http://purl.bioontology.org/ontology/ICD10/Q62.6,,déplacement de l'uretère ou de l'orifice urétéral|implantation anormale de l'uretère ou de l'orifice urétéral|déviation de l'uretère ou de l'orifice urétéral|ectopie de l'uretère ou de l'orifice urétéral|malposition de l'uretère,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/Q62.6,Q62.6,Q62.6 - malposition de l'uretère;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#(K40-K46),(K40-K46) - hernies,hernies,,false,C0019270,http://purl.lirmm.fr/ontology/STY/T190,http://chu-rouen.fr/cismef/CIM-10#(K00-K93),C0019270,http://purl.lirmm.fr/ontology/STY/T190,T190,,,hernie acquise|hernie congénitale (sauf diaphragmatique ou hiatale)|hernie récidivante,hernie avec gangrène et occlusion doit être codée à hernie avec gangrène.,,,http://purl.bioontology.org/ontology/ICD10/K40-K46.9,,hernies,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/K40-K46.9,(K40-K46),(K40-K46) - hernies;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#R85.5,R85.5 - résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale | résultats microbiologiques anormaux,cultures positives|résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale | résultats microbiologiques anormaux,,false,C0476522,http://purl.lirmm.fr/ontology/STY/T033,http://chu-rouen.fr/cismef/CIM-10#R85,C0476522,http://purl.lirmm.fr/ontology/STY/T033,T033,,,,,,CIM-10:R85.5,http://purl.bioontology.org/ontology/ICD10/R85.5,,cultures positives|résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale | résultats microbiologiques anormaux,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/R85.5,R85.5,R85.5 - résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale | résultats microbiologiques anormaux;;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#G82.5,""G82.5 - tétraplégie, sans précision"",""tétraplégie, sans précision|quadriplégie sai"",,false,C0034372,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#G82,C0034372,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:G82.5,http://purl.bioontology.org/ontology/ICD10/G82.5,,""tétraplégie, sans précision|quadriplégie sai"",,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/G82.5,G82.5,""G82.5 - tétraplégie, sans précision""";;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#C22.4,C22.4 - autres sarcomes du foie,autres sarcomes du foie,,false,C0348339,http://purl.lirmm.fr/ontology/STY/T191,http://chu-rouen.fr/cismef/CIM-10#C22,C0348339,http://purl.lirmm.fr/ontology/STY/T191,T191,,,,,,CIM-10:C22.4,http://purl.bioontology.org/ontology/ICD10/C22.4,,autres sarcomes du foie,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/C22.4,C22.4,C22.4 - autres sarcomes du foie;;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#E29.1,E29.1 - hypofonction testiculaire,hypogonadisme testiculaire sai|hypofonction testiculaire|biosynthèse défectueuse de l'hormone androgène testiculaire sai|déficit en 5-alpha-réductase (avec pseudo-hermaphroditisme masculin),,false,C0271622,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#E29,C0271622,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,""utiliser, au besoin, un code supplémentaire de cause externe (chapitre xx) pour identifier éventuellement le médicament."",,CIM-10:E29.1,http://purl.bioontology.org/ontology/ICD10/E29.1,,hypogonadisme testiculaire sai|hypofonction testiculaire|biosynthèse défectueuse de l'hormone androgène testiculaire sai|déficit en 5-alpha-réductase (avec pseudo-hermaphroditisme masculin),,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/E29.1,E29.1,E29.1 - hypofonction testiculaire";;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#Q83,Q83 - malformations congénitales du sein,malformations congénitales du sein,,false,C0266008,http://purl.lirmm.fr/ontology/STY/T019,http://chu-rouen.fr/cismef/CIM-10#(Q80-Q89),C0266008,http://purl.lirmm.fr/ontology/STY/T019,T019,,,,,,CIM-10:Q83,http://purl.bioontology.org/ontology/ICD10/Q83,,malformations congénitales du sein,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/Q83,Q83,Q83 - malformations congénitales du sein;;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#F31.21,""F31.21 - Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques non congruents à l'humeur"",""trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques non congruents à l'humeur"",,false,C0005586,http://purl.lirmm.fr/ontology/STY/T048,http://chu-rouen.fr/cismef/CIM-10#F31.2,C0005586,http://purl.lirmm.fr/ontology/STY/T048,T048,,,,,,CIM-10:F31.21,,http://purl.bioontology.org/ontology/ICD10/F31,""trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques non congruents à l'humeur"",http://purl.bioontology.org/ontology/ICD10/F31,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,F31.21,""F31.21 - Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques non congruents à l'humeur""";;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#M02.99,""M02.99 - arthropathie réactionnelle, sans précision | siège non précisé"",""arthropathie réactionnelle, sans précision | siège non précisé"",,false,C0409580,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M02.9,C0409580,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M02.99,,http://purl.bioontology.org/ontology/ICD10/M02,""arthropathie réactionnelle, sans précision | siège non précisé"",http://purl.bioontology.org/ontology/ICD10/M02,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M02.99,""M02.99 - arthropathie réactionnelle, sans précision | siège non précisé""";;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#Y54.4,Y54.4 - diurétiques de l'anse,diurétiques de l'anse,,false,C0481199,http://purl.lirmm.fr/ontology/STY/T037,http://chu-rouen.fr/cismef/CIM-10#Y54,C0481199,http://purl.lirmm.fr/ontology/STY/T037,T037,,,,,,CIM-10:Y54.4,http://purl.bioontology.org/ontology/ICD10/Y54.4,,diurétiques de l'anse,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/Y54.4,Y54.4,Y54.4 - diurétiques de l'anse;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#A42.7,A42.7 - septicémie actinomycosique,septicémie actinomycosique,,false,C0349008,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#A42,C0349008,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:A42.7,http://purl.bioontology.org/ontology/ICD10/A42.7,,septicémie actinomycosique,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/A42.7,A42.7,A42.7 - septicémie actinomycosique;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#M13.83,M13.83 - autres arthrites précisées | avant-bras,autres arthrites précisées | avant-bras,,false,C0494904,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M13.8,C0494904,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M13.83,,http://purl.bioontology.org/ontology/ICD10/M13,autres arthrites précisées | avant-bras,http://purl.bioontology.org/ontology/ICD10/M13,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M13.83,M13.83 - autres arthrites précisées | avant-bras;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#Q61.0,Q61.0 - kyste congénital unique du rein,kyste congénital unique du rein|kyste du rein (congénital) (unique),,false,C0268800,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#Q61,C0268800,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:Q61.0,http://purl.bioontology.org/ontology/ICD10/Q61.0,,kyste congénital unique du rein|kyste du rein (congénital) (unique),,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/Q61.0,Q61.0,Q61.0 - kyste congénital unique du rein;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#F45.30,F45.30 - dysfonctionnement neurovégétatif somatoforme | coeur et système cardio-vasculaire,dysfonctionnement neurovégétatif somatoforme | coeur et système cardio-vasculaire,,false,C0037650,http://purl.lirmm.fr/ontology/STY/T048,http://chu-rouen.fr/cismef/CIM-10#F45.3,C0037650,http://purl.lirmm.fr/ontology/STY/T048,T048,,,,,,CIM-10:F45.30,,http://purl.bioontology.org/ontology/ICD10/F45,dysfonctionnement neurovégétatif somatoforme | coeur et système cardio-vasculaire,http://purl.bioontology.org/ontology/ICD10/F45,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,F45.30,F45.30 - dysfonctionnement neurovégétatif somatoforme | coeur et système cardio-vasculaire;;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#M79.08,""M79.08 - rhumatisme, sans précision | autres"",""rhumatisme, sans précision | autres"",,false,C0494993,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M79.0,C0494993,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M79.08,,http://purl.bioontology.org/ontology/ICD10/M79,""rhumatisme, sans précision | autres"",http://purl.bioontology.org/ontology/ICD10/M79,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M79.08,""M79.08 - rhumatisme, sans précision | autres""";;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#M48.44,M48.44 - fracture vertébrale de fatigue | région dorsale,fracture vertébrale de fatigue | région dorsale,,false,C0494962,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M48.4,C0494962,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M48.44,,http://purl.bioontology.org/ontology/ICD10/M48,fracture vertébrale de fatigue | région dorsale,http://purl.bioontology.org/ontology/ICD10/M48,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M48.44,M48.44 - fracture vertébrale de fatigue | région dorsale;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#H18.2,H18.2 - autre oedème de la cornée,autre oedème de la cornée,,false,C0348529,http://purl.lirmm.fr/ontology/STY/T046,http://chu-rouen.fr/cismef/CIM-10#H18,C0348529,http://purl.lirmm.fr/ontology/STY/T046,T046,,,,,,CIM-10:H18.2,http://purl.bioontology.org/ontology/ICD10/H18.2,,autre oedème de la cornée,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/H18.2,H18.2,H18.2 - autre oedème de la cornée;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#V13.0,V13.0 - cycliste blessé dans une collision avec une automobile ou une camionnette | conducteur blessé dans un accident en dehors de la circulation,cycliste blessé dans une collision avec une automobile ou une camionnette | conducteur blessé dans un accident en dehors de la circulation,,false,C0476774,http://purl.lirmm.fr/ontology/STY/T037,http://chu-rouen.fr/cismef/CIM-10#V13,C0476774,http://purl.lirmm.fr/ontology/STY/T037,T037,,,,,,CIM-10:V13.0,http://purl.bioontology.org/ontology/ICD10/V13.0,,cycliste blessé dans une collision avec une automobile ou une camionnette | conducteur blessé dans un accident en dehors de la circulation,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/V13.0,V13.0,V13.0 - cycliste blessé dans une collision avec une automobile ou une camionnette | conducteur blessé dans un accident en dehors de la circulation;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#R63.2,R63.2 - polyphagie,alimentation excessive|suralimentation sai|polyphagie,,false,C0020505,http://purl.lirmm.fr/ontology/STY/T033,http://chu-rouen.fr/cismef/CIM-10#R63,C0020505,http://purl.lirmm.fr/ontology/STY/T033,T033,,,,,,CIM-10:R63.2,http://purl.bioontology.org/ontology/ICD10/R63.2,,alimentation excessive|suralimentation sai|polyphagie,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/R63.2,R63.2,R63.2 - polyphagie;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#M21.78,M21.78 - inégalité des membres (acquise) | autres,inégalité des membres (acquise) | autres,,false,C0158463,http://purl.lirmm.fr/ontology/STY/T020,http://chu-rouen.fr/cismef/CIM-10#M21.7,C0158463,http://purl.lirmm.fr/ontology/STY/T020,T020,,,,,,CIM-10:M21.78,,http://purl.bioontology.org/ontology/ICD10/M21,inégalité des membres (acquise) | autres,http://purl.bioontology.org/ontology/ICD10/M21,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M21.78,M21.78 - inégalité des membres (acquise) | autres;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#M53.12,M53.12 - syndrome cervico-brachial | région cervicale,syndrome cervico-brachial | région cervicale,,false,C0494969,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#M53.1,C0494969,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:M53.12,,http://purl.bioontology.org/ontology/ICD10/M53,syndrome cervico-brachial | région cervicale,http://purl.bioontology.org/ontology/ICD10/M53,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,M53.12,M53.12 - syndrome cervico-brachial | région cervicale;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#H83.1,H83.1 - fistule labyrinthique,fistule labyrinthique,,false,C0155509,http://purl.lirmm.fr/ontology/STY/T190,http://chu-rouen.fr/cismef/CIM-10#H83,C0155509,http://purl.lirmm.fr/ontology/STY/T190,T190,,,,,,CIM-10:H83.1,http://purl.bioontology.org/ontology/ICD10/H83.1,,fistule labyrinthique,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/H83.1,H83.1,H83.1 - fistule labyrinthique;;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#F80.3,F80.3 - aphasie acquise avec épilepsie [Landau-Kleffner],aphasie acquise avec épilepsie [landau-kleffner],""trouble dans lequel lenfant, dont le langage sest auparavant développé normalement, perd ses acquisitions de langage, à la fois sur le versant expressif et réceptif, tout en gardant une intelligence normale. la survenue du trouble saccompagne danomalies paroxystiques à leeg et, dans la plupart des cas, de crises dépilepsie. le trouble apparaît habituellement entre trois et sept ans, avec perte du langage en quelques jours ou quelques semaines. la succession dans le temps, entre le début des crises épileptiques et la perte du langage, est assez variable, lune des deux manifestations précédant lautre (ou inversement) de quelques mois à deux ans. ce trouble pourrait être dû à un processus encéphalitique inflammatoire. dans environ deux tiers des cas, les sujets gardent un déficit plus ou moins important du langage (de type réceptif).|Trouble dans lequel lenfant, dont le langage sest auparavant développé normalement, perd ses acquisitions de langage, à la fois sur le versant expressif et réceptif, tout en gardant une intelligence normale. La survenue du trouble saccompagne danomalies paroxystiques à lEEG et, dans la plupart des cas, de crises dépilepsie. Le trouble apparaît habituellement entre trois et sept ans, avec perte du langage en quelques jours ou quelques semaines. La succession dans le temps, entre le début des crises épileptiques et la perte du langage, est assez variable, lune des deux manifestations précédant lautre (ou inversement) de quelques mois à deux ans. Ce trouble pourrait être dû à un processus encéphalitique inflammatoire. Dans environ deux tiers des cas, les sujets gardent un déficit plus ou moins important du langage (de type réceptif)."",false,C0282512,http://purl.lirmm.fr/ontology/STY/T048,http://chu-rouen.fr/cismef/CIM-10#F80,C0282512,http://purl.lirmm.fr/ontology/STY/T048,T048,,,,,,CIM-10:F80.3,http://purl.bioontology.org/ontology/ICD10/F80.3,,aphasie acquise avec épilepsie [landau-kleffner],,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,""trouble dans lequel lenfant, dont le langage sest auparavant développé normalement, perd ses acquisitions de langage, à la fois sur le versant expressif et réceptif, tout en gardant une intelligence normale. la survenue du trouble saccompagne danomalies paroxystiques à leeg et, dans la plupart des cas, de crises dépilepsie. le trouble apparaît habituellement entre trois et sept ans, avec perte du langage en quelques jours ou quelques semaines. la succession dans le temps, entre le début des crises épileptiques et la perte du langage, est assez variable, lune des deux manifestations précédant lautre (ou inversement) de quelques mois à deux ans. ce trouble pourrait être dû à un processus encéphalitique inflammatoire. dans environ deux tiers des cas, les sujets gardent un déficit plus ou moins important du langage (de type réceptif).|Trouble dans lequel lenfant, dont le langage sest auparavant développé normalement, perd ses acquisitions de langage, à la fois sur le versant expressif et réceptif, tout en gardant une intelligence normale. La survenue du trouble saccompagne danomalies paroxystiques à lEEG et, dans la plupart des cas, de crises dépilepsie. Le trouble apparaît habituellement entre trois et sept ans, avec perte du langage en quelques jours ou quelques semaines. La succession dans le temps, entre le début des crises épileptiques et la perte du langage, est assez variable, lune des deux manifestations précédant lautre (ou inversement) de quelques mois à deux ans. Ce trouble pourrait être dû à un processus encéphalitique inflammatoire. Dans environ deux tiers des cas, les sujets gardent un déficit plus ou moins important du langage (de type réceptif)."",http://purl.bioontology.org/ontology/ICD10/F80.3,F80.3,F80.3 - aphasie acquise avec épilepsie [Landau-Kleffner]";;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#X22.9,""X22.9 - contact avec des scorpions | lieu, sans précision"",""contact avec des scorpions | lieu, sans précision"",,false,C0497053,http://purl.lirmm.fr/ontology/STY/T037,http://chu-rouen.fr/cismef/CIM-10#X22,C0497053,http://purl.lirmm.fr/ontology/STY/T037,T037,,,,,,CIM-10:X22.9,,http://purl.bioontology.org/ontology/ICD10/X22,""contact avec des scorpions | lieu, sans précision"",http://purl.bioontology.org/ontology/ICD10/X22,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,,X22.9,""X22.9 - contact avec des scorpions | lieu, sans précision""";;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#C76.4,C76.4 - membre supérieur,membre supérieur,,false,C0153664,http://purl.lirmm.fr/ontology/STY/T191,http://chu-rouen.fr/cismef/CIM-10#C76,C0153664,http://purl.lirmm.fr/ontology/STY/T191,T191,,,,,,CIM-10:C76.4,http://purl.bioontology.org/ontology/ICD10/C76.4,,membre supérieur,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/C76.4,C76.4,C76.4 - membre supérieur;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#N42.8,N42.8 - autres affections précisées de la prostate,autres affections précisées de la prostate,,false,C0156297,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#N42,C0156297,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,CIM-10:N42.8,http://purl.bioontology.org/ontology/ICD10/N42.8,,autres affections précisées de la prostate,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/N42.8,N42.8,N42.8 - autres affections précisées de la prostate;;;;;;;;;;;;;;;;
http://chu-rouen.fr/cismef/CIM-10#(G00-G99),(G00-G99) - maladies du système nerveux,maladies du système nerveux|Chapitre 6|Chapitre vi,,false,C0027765,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#ARBO,C0027765,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,,,,http://purl.bioontology.org/ontology/ICD10/G00-G99.9,,maladies du système nerveux|Chapitre 6|Chapitre vi,,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/G00-G99.9,(G00-G99),(G00-G99) - maladies du système nerveux;;;;;;;;;;;;;;;;
"http://chu-rouen.fr/cismef/CIM-10#G44.4,""G44.4 - céphalée médicamenteuse, non classée ailleurs"",""céphalée médicamenteuse, non classée ailleurs"",,false,C0869051,http://purl.lirmm.fr/ontology/STY/T047,http://chu-rouen.fr/cismef/CIM-10#G44,C0869051,http://purl.lirmm.fr/ontology/STY/T047,T047,,,,""utiliser, au besoin, un code supplémentaire de cause externe (chapitre xx) pour identifier le médicament."",,CIM-10:G44.4,http://purl.bioontology.org/ontology/ICD10/G44.4,,""céphalée médicamenteuse, non classée ailleurs"",,Le LIRMM a enrichi ce concept en CUI et TUI par un processus automatique,,http://purl.bioontology.org/ontology/ICD10/G44.4,G44.4,""G44.4 - céphalée médicamenteuse, non classée ailleurs""";;;;;;;;;;;;;;;;
